id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68377020,,15000,15000,15000, 36 months,5.32,451.73,A,A1,,,RENT,80000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68377020,,debt_consolidation,Debt consolidation,236xx,VA,20.18,0,Apr-93,775,779,1,35,,30,0,41593,21.4,47,w,0,0,16241.27549,16241.28,15000,1241.28,0,0,0,Sep-18,2244.3,,Sep-18,799,795,0,,1,Individual,,,,0,0,330562,1,1,0,0,54,55536,,2,6,2491,21,194800,1,1,3,6,13773,114609,4.2,0,0,141,272,2,2,2,2,,1,35,0,7,12,12,19,6,28,39,12,30,0,0,0,2,97.9,0,0,0,537200,97129,119600,94400,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446746,,12000,12000,12000, 36 months,5.32,361.38,A,A1,Network Operation Engineer,4 years,MORTGAGE,53750,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446746,,debt_consolidation,Debt consolidation,850xx,AZ,15.3,1,Sep-07,700,704,0,19,,8,0,3172,17.2,19,w,0,0,12463.54,12463.54,12000,463.54,0,0,0,Nov-16,9219.99,,Dec-18,499,0,0,,1,Individual,,,,0,0,142615,0,1,0,2,17,6468,22,0,0,0,22,18400,2,6,1,3,17827,8500,0,0,0,99,60,35,9,2,37,19,11,19,0,0,3,2,3,10,5,6,3,8,0,0,0,1,94.7,0,0,0,183062,11146,8500,29053,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68537564,,8000,8000,8000, 36 months,10.78,261.08,B,B4,Counselor,< 1 year,MORTGAGE,45000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68537564,,debt_consolidation,Debt consolidation,482xx,MI,21.23,0,Jan-98,670,674,0,34,,28,0,11141,35.5,69,w,0,0,9257.102458,9257.1,8000,1257.1,0,0,0,Mar-18,252.27,,Mar-19,769,765,0,61,1,Individual,,,,0,0,148154,2,2,0,1,13,136887,86,4,6,1984,49,31400,2,2,0,7,5926,1188,79.5,0,0,147,215,4,4,2,13,,13,34,1,3,11,3,6,21,25,45,12,27,0,0,0,4,97.1,100,0,0,168819,148154,5800,136996,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446784,,12000,12000,12000, 36 months,10.78,391.62,B,B4,Salesman,3 years,RENT,40000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446784,,credit_card,Credit card refinancing,070xx,NJ,31.95,3,May-08,665,669,0,9,,16,0,11008,41.4,22,w,0,0,13096.73223,13096.73,12000,1096.73,0,0,0,Jan-17,8659.7,,Feb-19,524,520,0,,1,Individual,,,,0,230,31915,0,2,1,1,12,20907,64,1,2,3058,54,26600,2,0,4,3,2128,10671,49.7,0,0,64,91,10,10,0,10,9,2,9,0,7,8,10,11,3,14,19,8,16,0,0,0,2,90.5,20,0,0,59420,31915,21200,32820,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68376533,,18000,18000,18000, 36 months,7.49,559.83,A,A4,Systems Support Engineer,5 years,MORTGAGE,75000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376533,,debt_consolidation,Debt consolidation,030xx,NH,25.65,0,Mar-01,715,719,1,46,,12,0,7758,33.2,47,w,0,0,19771.09725,19771.1,18000,1771.1,0,0,0,Oct-17,8073.57,,Feb-19,529,525,0,,1,Individual,,,,0,0,304914,3,6,2,3,6,94902,76,2,3,4829,65,23400,1,3,3,7,25410,12642,38,0,0,177,175,6,6,1,6,46,6,46,0,2,2,4,15,24,5,21,2,12,0,0,0,5,97.8,50,0,0,335119,102660,20400,107522,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476714,,3600,3600,3600, 36 months,11.48,118.68,B,B5,Systems Administrator,< 1 year,MORTGAGE,85000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476714,,debt_consolidation,Debt consolidation,220xx,VA,17.44,0,Apr-94,675,679,2,,81,12,1,6952,28.7,23,w,0,0,4049.625087,4049.63,3600,449.63,0,0,0,May-17,2275.17,,Jan-19,729,725,0,,1,Individual,,,,0,194,407032,0,3,1,3,9,35380,82,0,1,4288,63,24200,2,1,8,4,33919,15532,29.4,0,0,260,129,16,9,1,16,,1,,0,3,4,7,10,8,8,14,4,12,0,0,0,1,100,28.6,1,0,457315,42332,22000,43306,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66615254,,7200,7200,7200, 36 months,17.27,257.67,D,D3,Department Manager ,9 years,OWN,20000,Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66615254,,debt_consolidation,Debt consolidation,023xx,MA,13.21,1,Apr-03,705,709,1,23,,8,0,7302,32.6,17,w,0,0,3767.42,3767.42,2002.17,1041.44,0,723.81,130.2858,Dec-16,257.67,,Jul-18,549,545,0,,1,Individual,,,,0,0,7302,2,0,1,1,12,0,,3,4,5509,33,22400,2,0,3,5,913,9831,41.8,0,0,128,152,5,5,0,5,23,0,23,0,3,4,5,10,2,8,15,4,8,0,0,0,4,94.1,0,0,0,22400,7302,16900,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-18,BROKEN,Nov-17,2761,50.01,10
68396484,,15000,15000,15000, 60 months,13.44,344.69,C,C3,Counselor,4 years,RENT,77213,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396484,,credit_card,Credit card refinancing,347xx,FL,18.17,0,Dec-01,670,674,2,,76,17,1,59237,25.8,44,w,0,0,17307.01868,17307.02,15000,2307.02,0,0,0,Mar-17,12793.18,,Jan-19,734,730,0,,1,Individual,,,,0,0,155521,2,2,0,0,45,96244,54,2,7,3046,36,80500,0,0,5,7,9720,6962,49.6,0,0,143,168,3,3,1,4,,1,,0,5,8,5,10,12,14,29,8,16,0,0,0,2,100,40,1,0,176208,155521,13800,95668,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416256,,5000,5000,5000, 36 months,9.8,160.87,B,B3,Accounts Payable Manager,6 years,OWN,72000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416256,,other,Other,280xx,NC,6.52,0,Jan-02,710,714,0,,89,11,1,4838,56.3,20,f,0,0,5736.458009,5736.46,5000,736.46,0,0,0,Apr-18,1560.65,,Apr-18,744,740,0,,1,Individual,,,,0,0,142064,0,6,0,0,62,15913,68,1,2,0,65,8600,0,3,1,3,12915,,,0,0,167,43,7,7,2,,,12,,0,0,3,0,0,14,4,4,3,11,0,0,0,2,100,,1,0,155131,20751,0,23281,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446093,,11550,11550,11550, 60 months,16.59,284.51,D,D2,general manager,5 years,RENT,38000,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446093,,credit_card,Credit card refinancing,436xx,OH,21.07,0,Jan-11,700,704,0,,,9,0,7179,39.7,12,w,0,0,7397.62,7397.62,3184.23,3048.38,0,1165.01,209.7018,Nov-17,284.51,,Apr-18,529,525,0,,1,Individual,,,,0,0,10353,1,2,0,1,13,3174,20,2,3,2701,30,18100,4,1,2,4,1150,6924,43.7,0,0,39,59,5,5,0,5,,0,,0,3,4,5,5,2,7,10,5,9,0,0,0,2,100,60,0,0,34105,10353,12300,16005,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66583801,,33600,33600,33600, 36 months,10.78,1096.53,B,B4,Aviation Safety Inspector,8 years,RENT,104000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66583801,,debt_consolidation,Debt consolidation,441xx,OH,14.01,0,Nov-00,690,694,2,29,,14,0,28475,51.8,31,w,0,0,34309.15,34309.15,33600,709.15,0,0,0,Mar-16,33262.93,,Mar-16,699,695,0,29,1,Individual,,,,0,0,42952,0,1,0,0,50,14477,,1,1,12992,52,55000,1,0,5,1,3068,8302,75,0,0,156,181,8,8,1,8,,1,,1,5,9,6,12,7,13,23,10,14,0,0,0,1,96.8,33.3,0,0,92909,42952,33200,37909,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466922,,17925,17925,17925, 60 months,17.27,448.09,D,D3,IT Help Desk Support ,10+ years,OWN,39000,Source Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466922,,debt_consolidation,Debt consolidation,432xx,OH,27.78,0,Sep-02,720,724,1,,,10,0,19614,76,21,w,8398.5,8398.5,16984.42,16984.42,9526.5,7457.92,0,0,0,Feb-19,448.09,Apr-19,Mar-19,714,710,0,,1,Individual,,,,0,0,102008,0,2,0,1,23,19930,76,0,3,5426,76,25800,1,6,1,4,10201,2618,78.9,0,0,136,156,21,21,4,21,,6,,0,2,5,3,5,5,7,12,7,10,0,0,0,0,100,66.7,0,0,122214,39544,12400,26199,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68585839,,17475,17475,17475, 36 months,13.99,597.17,C,C4,Software Testing Analyst,2 years,RENT,39750,Not Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68585839,,debt_consolidation,Debt consolidation,604xx,IL,23.58,0,May-02,695,699,0,27,,7,0,10987,52.3,13,w,0,0,15789.65,15789.65,8303.45,3104.2,0,4382,788.76,Sep-17,597.17,,Feb-19,589,585,0,,1,Individual,,,,0,0,32365,0,3,0,1,18,21378,73,1,2,9131,64,21000,1,0,3,3,5394,10013,52.3,0,0,106,163,11,11,0,11,30,11,27,0,2,2,4,5,6,4,7,2,7,0,0,0,1,84.6,0,0,0,50240,32365,21000,29240,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-19,COMPLETE,Jan-18,4382,44.99,12
68476734,,9000,9000,9000, 36 months,8.49,284.07,B,B1,Office Manager,8 years,MORTGAGE,47000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476734,,debt_consolidation,Debt consolidation,346xx,FL,8.43,0,Nov-00,675,679,0,,,12,0,9747,26.7,22,w,0,0,10213.62508,10213.63,9000,1213.63,0,0,0,Nov-18,849.93,,Nov-18,674,670,0,,1,Individual,,,,0,500,9747,2,0,0,0,,0,,2,5,4440,27,36500,0,0,0,5,812,20142,32.2,0,0,,181,5,5,0,5,,19,,0,6,7,8,15,0,12,22,7,12,0,0,0,2,100,12.5,0,0,36500,9747,29700,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506789,,12000,12000,12000, 60 months,9.8,253.79,B,B3,Teacher,10+ years,MORTGAGE,65000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506789,,debt_consolidation,Debt consolidation,660xx,KS,23.84,0,Nov-03,785,789,0,,,18,0,9786,13.4,37,w,0,0,13842.62641,13842.63,12000,1842.63,0,0,0,Nov-17,8529.37,,Nov-17,819,815,0,,1,Individual,,,,0,0,181540,2,6,2,3,1,65001,61,1,5,7909,42,73200,0,0,0,8,10086,41055,17.1,0,0,127,145,4,1,2,4,,14,,0,2,4,5,10,13,11,22,4,18,0,0,0,3,100,0,0,0,291626,74787,49500,105910,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506793,,4000,4000,4000, 36 months,9.17,127.52,B,B2,Store Manager,2 years,RENT,44500,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506793,,debt_consolidation,Debt consolidation,681xx,NE,15.83,0,Sep-03,670,674,0,,22,4,1,502,4.2,24,w,0,0,4399.02307,4399.02,4000,399.02,0,0,0,May-17,2491.31,,Jan-19,684,680,0,,1,Individual,,,,0,0,7980,1,2,1,1,5,7478,36,1,2,502,24,12000,0,1,1,3,1995,11498,4.2,0,0,147,142,9,5,3,9,,9,,0,1,1,2,5,11,2,10,1,4,0,0,0,2,100,0,1,0,33017,7980,12000,21017,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496036,,10500,10500,10500, 36 months,15.77,367.96,D,D1,Software Engineer,3 years,RENT,70100,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496036,,credit_card,Credit card refinancing,661xx,KS,8.51,0,Aug-08,660,664,0,35,,5,0,8280,77.4,10,w,0,0,13048.51685,13048.52,10500,2548.52,0,0,0,May-18,3036.6,,May-18,674,670,0,35,1,Individual,,,,0,0,26327,1,1,1,1,9,18047,84,2,2,5706,82,10700,2,0,6,3,5265,2420,77.4,0,0,9,88,6,6,0,6,35,4,35,2,3,3,4,7,1,4,9,3,5,0,0,0,3,80,50,0,0,32280,26327,10700,21580,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68516507,,14000,14000,14000, 36 months,9.8,450.43,B,B3,Master mechanic,4 years,MORTGAGE,100000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516507,,medical,Medical expenses,439xx,OH,15.97,0,Dec-97,685,689,0,,,7,0,34250,36.1,14,f,0,0,16205.36779,16205.37,14000,2205.37,0,0,0,Jan-19,450.79,,Jan-19,709,705,0,,1,Individual,,,,0,6594,451137,0,2,2,2,7,49789,89,0,0,11535,69,84500,0,1,1,3,64448,22057,36.1,0,0,134,216,54,7,2,54,,7,,0,2,3,2,3,6,3,6,3,7,0,0,0,2,100,0,0,0,531602,84039,34500,55842,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68377006,,6000,6000,6000, 36 months,7.91,187.77,A,A5,Road driver,10+ years,MORTGAGE,105000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68377006,,car,Car financing,431xx,OH,14.45,0,May-06,685,689,1,,16,9,3,8353,65.3,11,w,0,0,6753.096795,6753.1,6000,753.1,0,0,0,Jan-19,187.74,,Feb-19,649,645,0,,1,Individual,,,,0,0,182893,0,3,0,1,19,32262,60,0,2,1503,61,12800,3,0,1,3,20321,2953,51.6,0,0,103,115,19,19,1,83,,6,,0,3,5,3,3,5,5,5,5,9,0,0,0,0,100,0,0,3,225933,40615,6100,54068,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436917,,16000,16000,16000, 60 months,12.88,363.07,C,C2,Unix System Administrator,10+ years,OWN,90000,Not Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436917,,home_improvement,Home improvement,064xx,CT,6.39,0,Jan-96,700,704,0,26,,8,0,11594,43.9,17,w,7080.7,7080.7,13768.04,13768.04,8919.3,4848.74,0,0,0,Feb-19,363.07,Apr-19,Mar-19,689,685,0,,1,Individual,,,,0,0,224292,0,0,0,0,79,0,,1,3,3955,44,26400,0,0,0,3,28037,6087,62.7,0,0,239,115,7,7,5,7,26,,26,0,4,5,4,4,4,7,8,5,8,0,0,0,1,86.7,25,0,0,263351,11594,16300,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68416935,,15000,15000,15000, 36 months,9.8,482.61,B,B3,Electronic Branch Manager,3 years,MORTGAGE,92000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416935,,debt_consolidation,Debt consolidation,973xx,OR,13.89,0,Nov-01,680,684,1,,67,7,2,12703,35.2,31,w,0,0,15415.46,15415.46,15000,415.46,0,0,0,Apr-16,14450.25,,Sep-17,724,720,0,,1,Individual,,,,0,0,312996,0,2,2,2,8,40694,70,1,1,7045,42,36100,0,3,2,5,44714,23397,35.2,0,0,159,169,12,8,6,12,,4,,0,3,3,4,9,15,4,10,3,7,0,0,0,4,100,0,1,0,347470,53397,36100,47370,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606528,,12000,12000,12000, 36 months,9.17,382.55,B,B2,Registered Veterinary Technitian ,4 years,MORTGAGE,39400,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606528,,debt_consolidation,Debt consolidation,958xx,CA,26.32,0,Sep-06,705,709,1,68,,18,0,10495,34.6,25,w,0,0,13277.56617,13277.57,12000,1277.57,0,0,0,Jun-17,7172.05,,Mar-19,794,790,0,,1,Individual,,,,0,0,153211,0,2,0,1,18,21661,68,1,2,2688,52,30300,0,0,3,3,10214,8209,49.6,0,0,110,111,12,12,2,40,,3,68,0,4,5,5,6,4,15,19,6,18,0,0,0,1,96,40,0,0,191950,32156,16300,32022,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68446820,,10000,10000,10000, 36 months,11.48,329.67,B,B5,Paralegal,2 years,RENT,33000,Not Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446820,,debt_consolidation,Debt consolidation,477xx,IN,21.75,0,Aug-09,710,714,0,,12,12,1,8052,35.6,20,w,0,0,11833.28042,11833.28,10000,1833.28,0,0,0,Dec-18,329.46,,Mar-19,704,700,0,,1,Individual,,,,0,0,23197,1,4,0,0,28,15145,56,2,6,2715,47,22600,0,0,1,6,1933,12925,37.9,0,0,52,76,5,5,0,5,,2,,0,6,7,6,10,4,8,16,7,12,0,0,0,2,100,33.3,0,1,49732,23197,20800,27132,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68356922,,4200,4200,4200, 36 months,13.99,143.53,C,C4,Patrol Officer,2 years,RENT,32000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356922,,other,Other,377xx,TN,31.02,0,Nov-09,705,709,2,50,,10,0,1294,11.7,16,w,0,0,5036.372797,5036.37,4200,836.37,0,0,0,Jan-18,1743.34,,Jun-18,634,630,0,60,1,Individual,,,,0,0,38865,2,6,2,5,1,37571,89,1,2,173,73,11100,3,3,3,7,3887,5422,3.2,0,0,73,72,6,1,0,6,,0,,1,2,4,2,2,8,4,7,4,10,0,0,0,3,87.5,0,0,0,53161,38865,5600,42061,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566702,,35000,35000,35000, 60 months,20.5,937.06,E,E4,"Director, Human Resources",8 years,MORTGAGE,120000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566702,,debt_consolidation,Debt consolidation,301xx,GA,35.69,1,Oct-94,700,704,0,3,,25,0,13993,32.2,54,w,0,0,39312.22,39312.22,35000,4312.22,0,0,0,Aug-16,33789.51,,May-18,749,745,0,,1,Individual,,,,0,0,440222,2,9,2,5,3,223030,106,0,2,5063,82,43400,2,0,3,7,20010,11939,33.7,0,0,254,115,17,3,3,17,,6,,0,2,4,5,9,28,13,22,5,25,0,0,0,2,98.1,0,0,0,498200,240034,18000,211420,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426668,,5475,5475,5475, 36 months,18.99,200.67,E,E1,Captain,10+ years,MORTGAGE,108000,Verified,Dec-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426668,,debt_consolidation,Debt consolidation,349xx,FL,33.47,4,Dec-99,670,674,2,15,,11,0,3045,41,27,w,0,0,4302.4,4302.4,2504.6,1393.48,0,404.32,72.7776,Nov-17,47.01,,Mar-19,649,645,0,35,1,Individual,,,,0,95,316524,4,4,2,3,1,118276,88,3,3,1086,41,7450,1,0,7,7,28774,1063,62,0,0,143,192,4,1,2,7,20,0,20,0,4,6,3,5,17,6,8,5,11,,0,0,6,78,75,0,0,337523,121321,4250,134612,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,BROKEN,3,47.01,Sep-17,Dec-17,Oct-17,3,26,Late (16-30 days),,3058.14,61.23,Cash,N,,,,,,
68008783,,16000,16000,16000, 60 months,7.91,323.74,A,A5,Project Supervisor,2 years,MORTGAGE,60000,Not Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68008783,,debt_consolidation,Debt consolidation,323xx,FL,28.58,0,Sep-08,730,734,0,,,19,0,10034,30.3,22,w,6609.31,6609.31,12284.54,12284.54,9390.69,2893.85,0,0,0,Feb-19,323.74,Apr-19,Mar-19,719,715,0,,1,Individual,,,,0,0,88386,1,10,1,1,1,78352,111,0,0,5603,86,33100,0,0,0,1,4652,19471,31.4,0,0,63,87,29,1,0,29,,20,,0,3,5,7,7,12,9,10,5,19,0,0,0,1,100,0,0,0,103434,88386,28400,70334,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68603265,,6000,6000,6000, 36 months,13.44,203.44,C,C3,machine operation ,3 years,OWN,38700,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68603265,,debt_consolidation,Debt consolidation,282xx,NC,23.26,0,Nov-94,690,694,1,,,4,0,1960,19.2,10,w,0,0,7282.365623,7282.37,6000,1282.37,0,0,0,Jul-18,1393.81,,Aug-18,639,635,0,,1,Individual,,,,0,133,38464,1,2,1,3,3,36504,91,0,1,1044,76,10200,8,0,3,4,9616,8240,19.2,0,0,98,253,15,3,0,15,,3,,0,2,2,2,2,7,2,3,2,4,0,0,0,1,100,0,0,0,50486,38464,10200,40286,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68546562,,24000,24000,24000, 36 months,9.17,765.1,B,B2,Accounting Manager,10+ years,MORTGAGE,75000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546562,,debt_consolidation,Debt consolidation,029xx,RI,10.11,0,May-85,660,664,3,,47,14,1,11763,39.5,25,w,0,0,27505.01194,27505.01,24000,3505.01,0,0,0,Jan-19,732.08,,Jan-19,704,700,0,,1,Individual,,,,0,0,20031,2,1,0,1,16,8268,64,2,5,5200,47,29800,1,0,3,6,1541,9037,55,0,0,136,367,1,1,3,14,,1,,0,4,5,5,11,3,13,19,5,13,0,0,0,2,100,40,1,0,42800,20031,20100,13000,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68387003,,10000,10000,10000, 36 months,12.88,336.37,C,C2,Truck Driver,< 1 year,RENT,60000,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68387003,,debt_consolidation,Debt consolidation,986xx,WA,3.3,0,Sep-02,715,719,0,,,5,0,6727,64.1,42,w,0,0,10665.53,10665.53,10000,665.53,0,0,0,Jul-16,9001.57,,Jun-17,759,755,0,,1,Individual,,,,0,0,6727,1,0,2,2,9,0,,5,9,5756,64,10500,1,0,3,12,1682,2773,70.8,0,0,159,132,1,1,2,1,,7,,0,2,2,4,23,4,5,36,3,5,0,0,0,7,100,33.3,0,0,10500,6727,9500,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68453388,,6900,6900,6900, 36 months,19.89,256.05,E,E3,Teacher,10+ years,RENT,80000,Source Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453388,,debt_consolidation,Debt consolidation,112xx,NY,9.57,0,Jun-05,665,669,3,38,,10,0,4091,35.9,16,w,0,0,8990.022858,8990.02,6900,2090.02,0,0,0,Mar-18,2607.83,,Mar-19,664,660,0,38,1,Individual,,,,0,0,4091,3,0,0,0,46,0,,7,8,1179,36,11400,0,0,3,8,409,3408,31.8,0,0,81,126,1,1,0,1,,1,,1,3,8,4,5,3,10,13,8,10,0,0,0,7,87.5,25,0,0,11400,4091,5000,0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436772,,22400,22400,22400, 60 months,9.8,473.74,B,B3,CNC Machinist,10+ years,MORTGAGE,48000,Not Verified,Dec-15,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436772,,credit_card,Credit card refinancing,245xx,VA,28.48,0,Oct-04,705,709,0,,,9,0,24298,55.7,18,w,9503.79,9503.79,18014.31,18014.31,12896.21,5118.1,0,0,0,Mar-19,473.74,Apr-19,Mar-19,729,725,0,,1,Individual,,,,0,0,35168,0,2,0,0,56,10870,32,1,2,7041,45,43600,0,2,0,2,3908,19302,55.7,0,0,99,134,8,8,2,8,,23,,0,6,6,7,11,3,7,13,6,9,0,0,0,1,100,57.1,0,0,77566,35168,43600,33966,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
